score_event_id,hs_contact_id,old_score,new_score,changed_at,_synced_at
SCR-0007116,HS-003136,0,7,2025-09-18 04:47:08,2026-04-01 06:30:00
SCR-0007117,HS-003136,7,16,2025-09-20 17:14:22,2026-04-01 06:30:00
SCR-0007118,HS-003137,0,14,2025-10-03 19:29:16,2026-04-01 06:30:00
SCR-0007119,HS-003137,14,41,2025-10-12 07:48:42,2026-04-01 06:30:00
SCR-0007120,HS-003137,41,55,2025-10-13 11:29:56,2026-04-01 06:30:00
SCR-0007121,HS-003138,0,12,2025-11-17 22:13:25,2026-04-01 06:30:00
SCR-0007122,HS-003138,12,35,2025-11-22 11:28:40,2026-04-01 06:30:00
SCR-0007123,HS-003139,0,15,2025-12-05 22:37:41,2026-04-01 06:30:00
SCR-0007124,HS-003139,15,22,2025-12-13 17:36:34,2026-04-01 06:30:00
SCR-0007125,HS-003140,0,13,2026-03-06 10:56:14,2026-04-01 06:30:00
SCR-0007126,HS-003140,13,43,2026-03-10 20:15:38,2026-04-01 06:30:00
SCR-0007127,HS-003141,0,22,2026-01-30 15:13:46,2026-04-01 06:30:00
SCR-0007128,HS-003141,22,41,2026-02-03 12:19:37,2026-04-01 06:30:00
SCR-0007129,HS-003142,0,9,2026-03-21 07:25:27,2026-04-01 06:30:00
SCR-0007130,HS-003142,9,24,2026-03-25 12:06:45,2026-04-01 06:30:00
SCR-0007131,HS-003143,0,10,2025-11-22 01:13:02,2026-04-01 06:30:00
SCR-0007132,HS-003143,10,15,2025-12-04 08:53:32,2026-04-01 06:30:00
SCR-0007133,HS-003144,0,17,2025-08-22 07:12:12,2026-04-01 06:30:00
SCR-0007134,HS-003144,17,46,2025-09-06 01:11:40,2026-04-01 06:30:00
SCR-0007135,HS-003144,46,66,2025-09-06 03:45:50,2026-04-01 06:30:00
SCR-0007136,HS-003145,0,11,2025-10-12 11:55:21,2026-04-01 06:30:00
SCR-0007137,HS-003145,11,47,2025-10-16 04:25:42,2026-04-01 06:30:00
SCR-0007138,HS-003145,47,73,2025-10-16 11:54:45,2026-04-01 06:30:00
SCR-0007139,HS-003146,0,7,2025-10-24 00:34:19,2026-04-01 06:30:00
SCR-0007140,HS-003147,0,14,2026-01-08 07:40:26,2026-04-01 06:30:00
SCR-0007141,HS-003147,14,42,2026-01-13 01:20:54,2026-04-01 06:30:00
SCR-0007142,HS-003147,42,85,2026-01-15 03:36:31,2026-04-01 06:30:00
SCR-0007143,HS-003148,0,16,2025-10-18 18:55:49,2026-04-01 06:30:00
SCR-0007144,HS-003148,16,44,2025-10-28 15:28:30,2026-04-01 06:30:00
SCR-0007145,HS-003148,44,50,2025-10-29 08:09:55,2026-04-01 06:30:00
SCR-0007146,HS-003149,0,22,2025-10-25 05:33:26,2026-04-01 06:30:00
SCR-0007147,HS-003149,22,48,2025-10-30 03:16:09,2026-04-01 06:30:00
SCR-0007148,HS-003149,48,77,2025-10-30 20:24:22,2026-04-01 06:30:00
SCR-0007149,HS-003150,0,15,2025-10-22 15:40:26,2026-04-01 06:30:00
SCR-0007150,HS-003150,15,45,2025-10-26 12:10:34,2026-04-01 06:30:00
SCR-0007151,HS-003150,45,86,2025-10-27 21:47:14,2026-04-01 06:30:00
SCR-0007152,HS-003151,0,24,2025-09-14 23:52:53,2026-04-01 06:30:00
SCR-0007153,HS-003152,0,7,2025-11-05 16:35:19,2026-04-01 06:30:00
SCR-0007154,HS-003152,7,20,2025-11-23 02:00:12,2026-04-01 06:30:00
SCR-0007155,HS-003153,0,12,2025-11-01 08:51:23,2026-04-01 06:30:00
SCR-0007156,HS-003153,12,47,2025-11-11 09:43:45,2026-04-01 06:30:00
SCR-0007157,HS-003153,47,69,2025-11-14 09:12:49,2026-04-01 06:30:00
SCR-0007158,HS-003154,0,6,2025-10-24 06:19:40,2026-04-01 06:30:00
SCR-0007159,HS-003154,6,12,2025-11-11 07:08:20,2026-04-01 06:30:00
SCR-0007160,HS-003155,0,18,2025-09-08 11:56:38,2026-04-01 06:30:00
SCR-0007161,HS-003155,18,48,2025-09-13 09:27:34,2026-04-01 06:30:00
SCR-0007162,HS-003155,48,87,2025-09-14 11:45:32,2026-04-01 06:30:00
SCR-0007163,HS-003156,0,7,2025-10-31 04:15:32,2026-04-01 06:30:00
SCR-0007164,HS-003156,7,45,2025-11-24 03:55:36,2026-04-01 06:30:00
SCR-0007165,HS-003156,45,77,2025-11-26 11:38:55,2026-04-01 06:30:00
SCR-0007166,HS-003157,0,19,2025-11-05 06:54:51,2026-04-01 06:30:00
SCR-0007167,HS-003157,19,21,2025-11-09 09:22:33,2026-04-01 06:30:00
SCR-0007168,HS-003158,0,17,2025-11-09 15:43:54,2026-04-01 06:30:00
SCR-0007169,HS-003158,17,26,2025-11-14 07:29:11,2026-04-01 06:30:00
SCR-0007170,HS-003159,0,18,2026-03-15 06:21:27,2026-04-01 06:30:00
SCR-0007171,HS-003159,18,27,2026-03-18 01:43:47,2026-04-01 06:30:00
SCR-0007172,HS-003160,0,8,2025-12-28 23:09:28,2026-04-01 06:30:00
SCR-0007173,HS-003160,8,47,2026-01-01 09:41:13,2026-04-01 06:30:00
SCR-0007174,HS-003160,47,64,2026-01-02 06:48:54,2026-04-01 06:30:00
SCR-0007175,HS-003161,0,7,2026-03-19 18:48:20,2026-04-01 06:30:00
SCR-0007176,HS-003161,7,46,2026-03-23 06:51:29,2026-04-01 06:30:00
SCR-0007177,HS-003161,46,86,2026-03-23 09:59:16,2026-04-01 06:30:00
SCR-0007178,HS-003162,0,22,2025-08-24 03:02:45,2026-04-01 06:30:00
SCR-0007179,HS-003162,22,43,2025-09-02 11:32:35,2026-04-01 06:30:00
SCR-0007180,HS-003162,43,77,2025-09-05 05:05:02,2026-04-01 06:30:00
SCR-0007181,HS-003163,0,8,2025-08-26 19:23:30,2026-04-01 06:30:00
SCR-0007182,HS-003163,8,41,2025-09-01 15:49:23,2026-04-01 06:30:00
SCR-0007183,HS-003164,0,21,2026-02-14 16:51:03,2026-04-01 06:30:00
SCR-0007184,HS-003164,21,46,2026-02-28 23:44:16,2026-04-01 06:30:00
SCR-0007185,HS-003164,46,79,2026-03-02 03:07:10,2026-04-01 06:30:00
SCR-0007186,HS-003165,0,15,2026-03-12 08:29:33,2026-04-01 06:30:00
SCR-0007187,HS-003165,15,47,2026-03-22 07:59:44,2026-04-01 06:30:00
SCR-0007188,HS-003165,47,85,2026-03-24 07:38:05,2026-04-01 06:30:00
SCR-0007189,HS-003166,0,21,2026-01-29 02:08:32,2026-04-01 06:30:00
SCR-0007190,HS-003166,21,41,2026-02-01 12:33:41,2026-04-01 06:30:00
SCR-0007191,HS-003166,41,86,2026-02-02 13:03:16,2026-04-01 06:30:00
SCR-0007192,HS-003167,0,16,2025-09-19 13:09:06,2026-04-01 06:30:00
SCR-0007193,HS-003167,16,43,2025-10-12 10:55:39,2026-04-01 06:30:00
SCR-0007194,HS-003167,43,75,2025-10-14 17:24:38,2026-04-01 06:30:00
SCR-0007195,HS-003168,0,8,2026-01-21 10:37:07,2026-04-01 06:30:00
SCR-0007196,HS-003168,8,24,2026-02-02 12:21:36,2026-04-01 06:30:00
SCR-0007197,HS-003169,0,24,2025-10-14 19:06:16,2026-04-01 06:30:00
SCR-0007198,HS-003169,24,28,2025-10-16 16:52:05,2026-04-01 06:30:00
SCR-0007199,HS-003170,0,19,2025-12-07 08:24:33,2026-04-01 06:30:00
SCR-0007200,HS-003170,19,46,2025-12-15 03:49:43,2026-04-01 06:30:00
SCR-0007201,HS-003170,46,61,2025-12-16 11:15:18,2026-04-01 06:30:00
SCR-0007202,HS-003171,0,12,2025-11-14 07:08:39,2026-04-01 06:30:00
SCR-0007203,HS-003171,12,19,2025-11-19 07:22:52,2026-04-01 06:30:00
SCR-0007204,HS-003172,0,6,2025-09-06 05:10:15,2026-04-01 06:30:00
SCR-0007205,HS-003172,6,47,2025-09-16 10:39:35,2026-04-01 06:30:00
SCR-0007206,HS-003172,47,65,2025-09-17 20:44:53,2026-04-01 06:30:00
SCR-0007207,HS-003173,0,6,2025-11-23 17:19:08,2026-04-01 06:30:00
SCR-0007208,HS-003173,6,45,2025-11-30 16:33:26,2026-04-01 06:30:00
SCR-0007209,HS-003173,45,89,2025-12-01 07:12:46,2026-04-01 06:30:00
SCR-0007210,HS-003174,0,13,2026-02-03 19:48:10,2026-04-01 06:30:00
SCR-0007211,HS-003174,13,36,2026-02-11 02:08:30,2026-04-01 06:30:00
SCR-0007212,HS-003175,0,8,2026-02-02 16:09:26,2026-04-01 06:30:00
SCR-0007213,HS-003175,8,26,2026-02-19 05:57:00,2026-04-01 06:30:00
SCR-0007214,HS-003176,0,9,2025-11-13 10:43:48,2026-04-01 06:30:00
SCR-0007215,HS-003176,9,15,2025-11-16 05:34:04,2026-04-01 06:30:00
SCR-0007216,HS-003177,0,11,2026-02-05 05:34:32,2026-04-01 06:30:00
SCR-0007217,HS-003177,11,44,2026-02-23 02:06:58,2026-04-01 06:30:00
SCR-0007218,HS-003177,44,71,2026-02-25 13:55:38,2026-04-01 06:30:00
SCR-0007219,HS-003178,0,12,2026-01-11 12:50:59,2026-04-01 06:30:00
SCR-0007220,HS-003178,12,27,2026-01-12 17:48:04,2026-04-01 06:30:00
SCR-0007221,HS-003179,0,5,2026-02-09 19:20:15,2026-04-01 06:30:00
SCR-0007222,HS-003179,5,42,2026-02-14 18:03:46,2026-04-01 06:30:00
SCR-0007223,HS-003179,42,58,2026-02-15 05:08:49,2026-04-01 06:30:00
SCR-0007224,HS-003180,0,17,2026-03-02 00:19:12,2026-04-01 06:30:00
SCR-0007225,HS-003180,17,48,2026-03-10 13:01:58,2026-04-01 06:30:00
SCR-0007226,HS-003181,0,12,2025-09-18 07:16:42,2026-04-01 06:30:00
SCR-0007227,HS-003182,0,19,2026-01-17 05:03:46,2026-04-01 06:30:00
SCR-0007228,HS-003182,19,43,2026-01-24 22:02:38,2026-04-01 06:30:00
SCR-0007229,HS-003183,0,10,2025-10-30 06:54:08,2026-04-01 06:30:00
SCR-0007230,HS-003183,10,36,2025-11-17 17:35:12,2026-04-01 06:30:00
SCR-0007231,HS-003184,0,21,2025-10-08 13:28:11,2026-04-01 06:30:00
SCR-0007232,HS-003184,21,47,2025-10-15 07:41:52,2026-04-01 06:30:00
SCR-0007233,HS-003184,47,64,2025-10-16 09:16:50,2026-04-01 06:30:00
SCR-0007234,HS-003185,0,15,2025-10-12 18:12:47,2026-04-01 06:30:00
SCR-0007235,HS-003185,15,43,2025-10-15 14:01:12,2026-04-01 06:30:00
SCR-0007236,HS-003185,43,64,2025-10-17 05:26:34,2026-04-01 06:30:00
SCR-0007237,HS-003186,0,14,2025-08-28 05:05:23,2026-04-01 06:30:00
SCR-0007238,HS-003186,14,40,2025-09-04 14:43:19,2026-04-01 06:30:00
SCR-0007239,HS-003186,40,63,2025-09-05 10:09:36,2026-04-01 06:30:00
SCR-0007240,HS-003187,0,8,2026-03-03 14:43:50,2026-04-01 06:30:00
SCR-0007241,HS-003187,8,28,2026-03-15 13:37:35,2026-04-01 06:30:00
SCR-0007242,HS-003188,0,16,2026-02-01 01:14:31,2026-04-01 06:30:00
SCR-0007243,HS-003188,16,18,2026-02-15 12:52:23,2026-04-01 06:30:00
SCR-0007244,HS-003189,0,14,2025-09-28 11:39:59,2026-04-01 06:30:00
SCR-0007245,HS-003189,14,45,2025-09-30 16:00:35,2026-04-01 06:30:00
SCR-0007246,HS-003189,45,53,2025-09-30 18:33:40,2026-04-01 06:30:00
SCR-0007247,HS-003190,0,14,2025-11-19 00:01:28,2026-04-01 06:30:00
SCR-0007248,HS-003190,14,44,2025-12-04 18:29:13,2026-04-01 06:30:00
SCR-0007249,HS-003190,44,68,2025-12-05 17:08:11,2026-04-01 06:30:00
SCR-0007250,HS-003191,0,24,2025-11-07 12:43:20,2026-04-01 06:30:00
SCR-0007251,HS-003191,24,46,2025-11-11 21:42:06,2026-04-01 06:30:00
SCR-0007252,HS-003191,46,90,2025-11-14 02:58:24,2026-04-01 06:30:00
SCR-0007253,HS-003192,0,11,2025-11-22 01:52:07,2026-04-01 06:30:00
SCR-0007254,HS-003192,11,47,2025-12-18 00:17:09,2026-04-01 06:30:00
SCR-0007255,HS-003192,47,79,2025-12-20 10:56:05,2026-04-01 06:30:00
SCR-0007256,HS-003193,0,17,2026-01-20 19:17:47,2026-04-01 06:30:00
SCR-0007257,HS-003193,17,40,2026-01-29 02:00:54,2026-04-01 06:30:00
SCR-0007258,HS-003193,40,58,2026-01-31 00:48:19,2026-04-01 06:30:00
SCR-0007259,HS-003194,0,6,2026-01-31 04:21:59,2026-04-01 06:30:00
SCR-0007260,HS-003194,6,47,2026-02-09 20:27:23,2026-04-01 06:30:00
SCR-0007261,HS-003194,47,78,2026-02-09 21:10:30,2026-04-01 06:30:00
SCR-0007262,HS-003195,0,12,2025-12-24 18:43:11,2026-04-01 06:30:00
SCR-0007263,HS-003195,12,47,2026-01-03 23:17:21,2026-04-01 06:30:00
SCR-0007264,HS-003195,47,62,2026-01-04 03:47:51,2026-04-01 06:30:00
SCR-0007265,HS-003196,0,7,2025-11-20 14:25:51,2026-04-01 06:30:00
SCR-0007266,HS-003196,7,39,2025-11-26 07:33:14,2026-04-01 06:30:00
SCR-0007267,HS-003197,0,8,2025-10-13 22:03:39,2026-04-01 06:30:00
SCR-0007268,HS-003197,8,18,2025-10-14 23:48:00,2026-04-01 06:30:00
SCR-0007269,HS-003198,0,15,2025-10-25 03:31:28,2026-04-01 06:30:00
SCR-0007270,HS-003198,15,43,2025-10-31 09:53:02,2026-04-01 06:30:00
SCR-0007271,HS-003198,43,86,2025-11-03 01:46:06,2026-04-01 06:30:00
SCR-0007272,HS-003199,0,6,2025-08-23 23:28:17,2026-04-01 06:30:00
SCR-0007273,HS-003199,6,46,2025-09-02 15:21:51,2026-04-01 06:30:00
SCR-0007274,HS-003199,46,69,2025-09-05 06:07:00,2026-04-01 06:30:00
SCR-0007275,HS-003200,0,17,2026-03-11 05:07:56,2026-04-01 06:30:00
SCR-0007276,HS-003200,17,46,2026-03-18 16:31:23,2026-04-01 06:30:00
SCR-0007277,HS-003201,0,16,2026-02-19 17:59:25,2026-04-01 06:30:00
SCR-0007278,HS-003201,16,23,2026-02-23 09:07:05,2026-04-01 06:30:00
SCR-0007279,HS-003202,0,10,2026-03-14 21:46:13,2026-04-01 06:30:00
SCR-0007280,HS-003202,10,48,2026-03-21 08:14:48,2026-04-01 06:30:00
SCR-0007281,HS-003202,48,75,2026-03-22 06:49:57,2026-04-01 06:30:00
SCR-0007282,HS-003203,0,15,2025-11-24 04:51:57,2026-04-01 06:30:00
SCR-0007283,HS-003203,15,44,2025-12-02 18:43:59,2026-04-01 06:30:00
SCR-0007284,HS-003203,44,70,2025-12-05 11:17:44,2026-04-01 06:30:00
SCR-0007285,HS-003204,0,7,2026-01-24 01:37:46,2026-04-01 06:30:00
SCR-0007286,HS-003204,7,21,2026-02-03 22:03:08,2026-04-01 06:30:00
SCR-0007287,HS-003205,0,11,2025-09-17 12:43:36,2026-04-01 06:30:00
SCR-0007288,HS-003205,11,41,2025-09-22 23:56:07,2026-04-01 06:30:00
SCR-0007289,HS-003205,41,80,2025-09-24 19:28:01,2026-04-01 06:30:00
SCR-0007290,HS-003206,0,13,2025-11-16 04:08:03,2026-04-01 06:30:00
SCR-0007291,HS-003206,13,14,2025-11-19 01:06:03,2026-04-01 06:30:00
SCR-0007292,HS-003207,0,10,2025-10-28 16:13:39,2026-04-01 06:30:00
SCR-0007293,HS-003207,10,46,2025-11-08 07:45:27,2026-04-01 06:30:00
SCR-0007294,HS-003207,46,51,2025-11-11 00:29:05,2026-04-01 06:30:00
SCR-0007295,HS-003208,0,20,2025-09-06 21:12:56,2026-04-01 06:30:00
SCR-0007296,HS-003208,20,45,2025-09-17 19:57:19,2026-04-01 06:30:00
SCR-0007297,HS-003208,45,51,2025-09-18 11:55:48,2026-04-01 06:30:00
SCR-0007298,HS-003209,0,8,2026-01-02 11:06:23,2026-04-01 06:30:00
SCR-0007299,HS-003209,8,38,2026-01-19 08:14:21,2026-04-01 06:30:00
SCR-0007300,HS-003210,0,7,2026-02-15 04:34:19,2026-04-01 06:30:00
SCR-0007301,HS-003210,7,45,2026-02-18 16:41:05,2026-04-01 06:30:00
SCR-0007302,HS-003210,45,74,2026-02-20 21:23:27,2026-04-01 06:30:00
SCR-0007303,HS-003211,0,9,2025-12-30 15:47:11,2026-04-01 06:30:00
SCR-0007304,HS-003211,9,46,2026-01-08 18:24:34,2026-04-01 06:30:00
SCR-0007305,HS-003212,0,14,2026-01-25 07:40:25,2026-04-01 06:30:00
SCR-0007306,HS-003212,14,44,2026-01-30 07:48:29,2026-04-01 06:30:00
SCR-0007307,HS-003212,44,68,2026-01-30 23:39:57,2026-04-01 06:30:00
SCR-0007308,HS-003213,0,5,2025-12-01 23:15:28,2026-04-01 06:30:00
SCR-0007309,HS-003213,5,47,2025-12-11 20:27:24,2026-04-01 06:30:00
SCR-0007310,HS-003214,0,15,2026-01-23 01:20:55,2026-04-01 06:30:00
SCR-0007311,HS-003214,15,44,2026-01-31 22:44:43,2026-04-01 06:30:00
SCR-0007312,HS-003214,44,59,2026-02-01 11:58:56,2026-04-01 06:30:00
SCR-0007313,HS-003215,0,24,2026-03-06 08:56:33,2026-04-01 06:30:00
SCR-0007314,HS-003216,0,7,2026-02-07 10:58:22,2026-04-01 06:30:00
SCR-0007315,HS-003216,7,44,2026-02-15 03:57:08,2026-04-01 06:30:00
SCR-0007316,HS-003216,44,84,2026-02-16 14:54:38,2026-04-01 06:30:00
SCR-0007317,HS-003217,0,13,2025-11-25 07:36:37,2026-04-01 06:30:00
SCR-0007318,HS-003217,13,43,2025-12-02 02:44:07,2026-04-01 06:30:00
SCR-0007319,HS-003217,43,51,2025-12-02 13:19:48,2026-04-01 06:30:00
SCR-0007320,HS-003218,0,21,2026-01-04 05:54:34,2026-04-01 06:30:00
SCR-0007321,HS-003218,21,48,2026-01-13 11:19:23,2026-04-01 06:30:00
SCR-0007322,HS-003218,48,52,2026-01-15 23:28:07,2026-04-01 06:30:00
SCR-0007323,HS-003219,0,15,2025-12-20 09:02:41,2026-04-01 06:30:00
SCR-0007324,HS-003219,15,43,2025-12-24 16:37:31,2026-04-01 06:30:00
SCR-0007325,HS-003219,43,58,2025-12-26 14:57:28,2026-04-01 06:30:00
SCR-0007326,HS-003220,0,12,2025-09-16 09:05:39,2026-04-01 06:30:00
SCR-0007327,HS-003220,12,41,2025-09-22 23:43:21,2026-04-01 06:30:00
SCR-0007328,HS-003220,41,86,2025-09-23 00:52:15,2026-04-01 06:30:00
SCR-0007329,HS-003221,0,17,2025-12-03 16:17:47,2026-04-01 06:30:00
SCR-0007330,HS-003222,0,16,2025-09-08 14:13:18,2026-04-01 06:30:00
SCR-0007331,HS-003222,16,45,2025-09-12 13:08:32,2026-04-01 06:30:00
SCR-0007332,HS-003222,45,82,2025-09-13 15:08:28,2026-04-01 06:30:00
SCR-0007333,HS-003223,0,20,2025-11-29 18:30:35,2026-04-01 06:30:00
SCR-0007334,HS-003224,0,10,2025-12-10 03:19:41,2026-04-01 06:30:00
SCR-0007335,HS-003224,10,12,2025-12-24 19:18:44,2026-04-01 06:30:00
SCR-0007336,HS-003225,0,14,2025-12-22 20:01:45,2026-04-01 06:30:00
SCR-0007337,HS-003225,14,48,2025-12-26 17:37:41,2026-04-01 06:30:00
SCR-0007338,HS-003225,48,79,2025-12-27 00:07:48,2026-04-01 06:30:00
SCR-0007339,HS-003226,0,15,2025-12-11 22:05:08,2026-04-01 06:30:00
SCR-0007340,HS-003226,15,47,2025-12-15 12:48:06,2026-04-01 06:30:00
SCR-0007341,HS-003226,47,65,2025-12-18 07:32:01,2026-04-01 06:30:00
SCR-0007342,HS-003227,0,6,2025-09-09 11:00:07,2026-04-01 06:30:00
SCR-0007343,HS-003227,6,33,2025-09-12 02:10:52,2026-04-01 06:30:00
SCR-0007344,HS-003228,0,11,2026-01-15 06:57:25,2026-04-01 06:30:00
SCR-0007345,HS-003229,0,16,2026-02-25 09:36:57,2026-04-01 06:30:00
SCR-0007346,HS-003229,16,46,2026-03-06 05:19:13,2026-04-01 06:30:00
SCR-0007347,HS-003229,46,89,2026-03-08 21:59:37,2026-04-01 06:30:00
SCR-0007348,HS-003230,0,22,2025-11-18 17:11:55,2026-04-01 06:30:00
SCR-0007349,HS-003230,22,48,2025-11-24 09:37:12,2026-04-01 06:30:00
SCR-0007350,HS-003230,48,78,2025-11-24 23:37:57,2026-04-01 06:30:00
SCR-0007351,HS-003231,0,13,2026-03-27 19:31:44,2026-04-01 06:30:00
SCR-0007352,HS-003231,13,38,2026-04-13 19:01:18,2026-04-01 06:30:00
SCR-0007353,HS-003232,0,18,2026-01-08 19:38:14,2026-04-01 06:30:00
SCR-0007354,HS-003232,18,42,2026-01-20 16:31:13,2026-04-01 06:30:00
SCR-0007355,HS-003232,42,68,2026-01-21 05:17:53,2026-04-01 06:30:00
SCR-0007356,HS-003233,0,23,2026-01-13 13:19:14,2026-04-01 06:30:00
SCR-0007357,HS-003233,23,43,2026-01-16 16:11:52,2026-04-01 06:30:00
SCR-0007358,HS-003233,43,63,2026-01-18 20:31:31,2026-04-01 06:30:00
SCR-0007359,HS-003234,0,16,2025-10-10 18:30:12,2026-04-01 06:30:00
SCR-0007360,HS-003234,16,32,2025-10-28 22:58:24,2026-04-01 06:30:00
SCR-0007361,HS-003235,0,8,2025-09-17 14:04:38,2026-04-01 06:30:00
SCR-0007362,HS-003235,8,48,2025-09-26 16:09:45,2026-04-01 06:30:00
SCR-0007363,HS-003235,48,86,2025-09-27 05:00:07,2026-04-01 06:30:00
SCR-0007364,HS-003236,0,6,2026-01-06 11:42:55,2026-04-01 06:30:00
SCR-0007365,HS-003236,6,44,2026-01-19 10:03:22,2026-04-01 06:30:00
SCR-0007366,HS-003236,44,59,2026-01-19 13:50:23,2026-04-01 06:30:00
SCR-0007367,HS-003237,0,24,2026-01-07 01:54:58,2026-04-01 06:30:00
SCR-0007368,HS-003238,0,19,2025-10-19 15:36:59,2026-04-01 06:30:00
SCR-0007369,HS-003238,19,39,2025-10-23 01:08:32,2026-04-01 06:30:00
SCR-0007370,HS-003239,0,7,2026-01-17 10:46:25,2026-04-01 06:30:00
SCR-0007371,HS-003239,7,43,2026-01-24 23:47:03,2026-04-01 06:30:00
SCR-0007372,HS-003239,43,62,2026-01-26 08:36:50,2026-04-01 06:30:00
SCR-0007373,HS-003240,0,21,2025-10-26 19:07:08,2026-04-01 06:30:00
SCR-0007374,HS-003240,21,42,2025-11-02 08:39:27,2026-04-01 06:30:00
SCR-0007375,HS-003240,42,86,2025-11-02 10:58:21,2026-04-01 06:30:00
SCR-0007376,HS-003241,0,9,2026-01-04 02:17:54,2026-04-01 06:30:00
SCR-0007377,HS-003241,9,48,2026-01-22 03:27:40,2026-04-01 06:30:00
SCR-0007378,HS-003241,48,50,2026-01-24 06:10:37,2026-04-01 06:30:00
SCR-0007379,HS-003242,0,21,2025-09-26 21:05:38,2026-04-01 06:30:00
SCR-0007380,HS-003242,21,31,2025-10-10 23:59:01,2026-04-01 06:30:00
SCR-0007381,HS-003243,0,18,2026-03-02 16:24:52,2026-04-01 06:30:00
SCR-0007382,HS-003243,18,46,2026-03-11 00:52:11,2026-04-01 06:30:00
SCR-0007383,HS-003243,46,86,2026-03-11 08:50:52,2026-04-01 06:30:00
SCR-0007384,HS-003244,0,20,2025-10-16 19:00:09,2026-04-01 06:30:00
SCR-0007385,HS-003245,0,11,2025-11-17 04:42:34,2026-04-01 06:30:00
SCR-0007386,HS-003245,11,44,2025-11-22 05:49:53,2026-04-01 06:30:00
SCR-0007387,HS-003245,44,63,2025-11-22 14:14:58,2026-04-01 06:30:00
SCR-0007388,HS-003246,0,13,2026-03-18 04:07:36,2026-04-01 06:30:00
SCR-0007389,HS-003246,13,44,2026-03-27 08:00:53,2026-04-01 06:30:00
SCR-0007390,HS-003246,44,50,2026-03-27 17:44:49,2026-04-01 06:30:00
SCR-0007391,HS-003247,0,18,2025-10-14 01:23:06,2026-04-01 06:30:00
SCR-0007392,HS-003247,18,46,2025-10-18 14:05:59,2026-04-01 06:30:00
SCR-0007393,HS-003247,46,81,2025-10-19 16:02:12,2026-04-01 06:30:00
SCR-0007394,HS-003248,0,20,2025-11-24 22:24:45,2026-04-01 06:30:00
SCR-0007395,HS-003248,20,45,2025-12-02 21:18:09,2026-04-01 06:30:00
SCR-0007396,HS-003248,45,85,2025-12-03 01:50:24,2026-04-01 06:30:00
SCR-0007397,HS-003249,0,18,2026-03-13 19:47:45,2026-04-01 06:30:00
SCR-0007398,HS-003249,18,34,2026-03-16 05:33:58,2026-04-01 06:30:00
SCR-0007399,HS-003250,0,8,2025-11-24 05:08:44,2026-04-01 06:30:00
SCR-0007400,HS-003250,8,45,2025-12-04 22:49:15,2026-04-01 06:30:00
SCR-0007401,HS-003250,45,56,2025-12-05 00:24:21,2026-04-01 06:30:00
SCR-0007402,HS-003251,0,19,2025-08-26 10:38:07,2026-04-01 06:30:00
SCR-0007403,HS-003251,19,43,2025-09-07 03:39:06,2026-04-01 06:30:00
SCR-0007404,HS-003251,43,54,2025-09-08 14:17:24,2026-04-01 06:30:00
SCR-0007405,HS-003252,0,10,2026-02-27 23:01:59,2026-04-01 06:30:00
SCR-0007406,HS-003252,10,42,2026-03-06 11:43:57,2026-04-01 06:30:00
SCR-0007407,HS-003253,0,14,2025-12-28 13:49:15,2026-04-01 06:30:00
SCR-0007408,HS-003253,14,17,2026-01-01 03:53:52,2026-04-01 06:30:00
SCR-0007409,HS-003254,0,20,2026-03-14 09:01:13,2026-04-01 06:30:00
SCR-0007410,HS-003254,20,28,2026-03-30 12:36:53,2026-04-01 06:30:00
SCR-0007411,HS-003255,0,13,2025-11-16 15:37:38,2026-04-01 06:30:00
SCR-0007412,HS-003255,13,42,2025-11-25 08:35:25,2026-04-01 06:30:00
SCR-0007413,HS-003255,42,69,2025-11-26 05:51:40,2026-04-01 06:30:00
SCR-0007414,HS-003256,0,15,2026-01-27 04:08:44,2026-04-01 06:30:00
SCR-0007415,HS-003256,15,16,2026-02-08 03:22:14,2026-04-01 06:30:00
SCR-0007416,HS-003257,0,14,2025-09-27 16:41:07,2026-04-01 06:30:00
SCR-0007417,HS-003257,14,47,2025-10-02 22:28:15,2026-04-01 06:30:00
SCR-0007418,HS-003257,47,84,2025-10-04 00:22:28,2026-04-01 06:30:00
SCR-0007419,HS-003258,0,13,2025-12-19 12:01:26,2026-04-01 06:30:00
SCR-0007420,HS-003258,13,47,2025-12-26 14:26:21,2026-04-01 06:30:00
SCR-0007421,HS-003258,47,50,2025-12-28 17:47:38,2026-04-01 06:30:00
SCR-0007422,HS-003259,0,6,2025-11-21 01:13:23,2026-04-01 06:30:00
SCR-0007423,HS-003259,6,30,2025-12-01 09:51:39,2026-04-01 06:30:00
SCR-0007424,HS-003260,0,14,2026-03-05 08:57:14,2026-04-01 06:30:00
SCR-0007425,HS-003260,14,42,2026-03-19 12:04:14,2026-04-01 06:30:00
SCR-0007426,HS-003260,42,72,2026-03-21 17:21:25,2026-04-01 06:30:00
SCR-0007427,HS-003261,0,18,2026-01-23 04:22:41,2026-04-01 06:30:00
SCR-0007428,HS-003261,18,45,2026-01-27 04:58:04,2026-04-01 06:30:00
SCR-0007429,HS-003261,45,63,2026-01-29 18:15:00,2026-04-01 06:30:00
SCR-0007430,HS-003262,0,22,2026-02-07 08:02:32,2026-04-01 06:30:00
SCR-0007431,HS-003263,0,12,2026-02-02 19:49:10,2026-04-01 06:30:00
SCR-0007432,HS-003263,12,44,2026-02-10 00:01:27,2026-04-01 06:30:00
