history_id,opp_id,from_stage_num,to_stage_num,changed_at,changed_by,_synced_at
HIS-001696,OPP-00379,2,3,2026-02-07 04:02:47,USR-0024,2026-04-01 05:30:00
HIS-001697,OPP-00379,3,4,2026-02-09 22:37:40,USR-0024,2026-04-01 05:30:00
HIS-001698,OPP-00379,4,6,2026-02-17 05:54:04,USR-0024,2026-04-01 05:30:00
HIS-001699,OPP-00380,0,1,2025-11-29 19:30:12,USR-0025,2026-04-01 05:30:00
HIS-001700,OPP-00380,1,2,2025-12-11 11:38:24,USR-0025,2026-04-01 05:30:00
HIS-001701,OPP-00380,2,3,2025-12-18 20:28:17,USR-0025,2026-04-01 05:30:00
HIS-001702,OPP-00380,3,4,2025-12-24 09:54:19,USR-0025,2026-04-01 05:30:00
HIS-001703,OPP-00380,4,6,2025-12-26 07:24:27,USR-0025,2026-04-01 05:30:00
HIS-001704,OPP-00381,0,1,2025-10-05 18:31:31,USR-0033,2026-04-01 05:30:00
HIS-001705,OPP-00381,1,2,2025-10-08 16:47:07,USR-0033,2026-04-01 05:30:00
HIS-001706,OPP-00381,2,3,2025-10-16 12:17:00,USR-0033,2026-04-01 05:30:00
HIS-001707,OPP-00381,3,4,2025-11-03 11:05:02,USR-0033,2026-04-01 05:30:00
HIS-001708,OPP-00381,4,6,2025-11-04 12:53:53,USR-0033,2026-04-01 05:30:00
HIS-001709,OPP-00382,0,1,2026-01-25 09:42:06,USR-0026,2026-04-01 05:30:00
HIS-001710,OPP-00382,1,2,2026-01-29 13:23:35,USR-0026,2026-04-01 05:30:00
HIS-001711,OPP-00382,2,3,2026-02-01 15:42:13,USR-0026,2026-04-01 05:30:00
HIS-001712,OPP-00382,3,4,2026-02-13 14:26:58,USR-0026,2026-04-01 05:30:00
HIS-001713,OPP-00382,4,6,2026-02-16 01:32:03,USR-0026,2026-04-01 05:30:00
HIS-001714,OPP-00383,0,1,2026-03-10 02:45:16,USR-0025,2026-04-01 05:30:00
HIS-001715,OPP-00383,1,2,2026-03-13 23:08:01,USR-0025,2026-04-01 05:30:00
HIS-001716,OPP-00383,2,3,2026-03-15 08:49:56,USR-0025,2026-04-01 05:30:00
HIS-001717,OPP-00383,3,4,2026-03-17 05:32:49,USR-0025,2026-04-01 05:30:00
HIS-001718,OPP-00383,4,6,2026-03-20 17:18:03,USR-0025,2026-04-01 05:30:00
HIS-001719,OPP-00384,0,1,2026-01-08 16:53:02,USR-0034,2026-04-01 05:30:00
HIS-001720,OPP-00384,1,2,2026-02-19 08:37:52,USR-0034,2026-04-01 05:30:00
HIS-001721,OPP-00384,2,3,2026-03-12 22:48:01,USR-0034,2026-03-11 22:48:01
HIS-001722,OPP-00384,3,4,2026-03-22 10:17:40,USR-0034,2026-04-01 05:30:00
HIS-001723,OPP-00385,0,1,2025-12-07 23:15:10,USR-0029,2026-04-01 05:30:00
HIS-001724,OPP-00385,1,2,2025-12-13 07:45:31,USR-0029,2026-04-01 05:30:00
HIS-001725,OPP-00385,2,3,2025-12-14 08:23:12,USR-0029,2026-04-01 05:30:00
HIS-001726,OPP-00385,3,4,2025-12-21 12:44:23,USR-0029,2026-04-01 05:30:00
HIS-001727,OPP-00385,4,6,2025-12-26 00:07:22,USR-0029,2026-04-01 05:30:00
HIS-001728,OPP-00386,0,1,2025-09-18 08:26:43,USR-0024,2026-04-01 05:30:00
HIS-001729,OPP-00386,1,2,2025-10-04 10:18:50,USR-0024,2026-04-01 05:30:00
HIS-001730,OPP-00386,2,3,2025-10-08 13:08:59,USR-0024,2026-04-01 05:30:00
HIS-001731,OPP-00386,3,4,2025-10-15 06:07:06,USR-0024,2026-04-01 05:30:00
HIS-001732,OPP-00386,4,6,2025-10-16 23:45:54,USR-0024,2026-04-01 05:30:00
HIS-001733,OPP-00387,0,1,2026-03-05 15:55:42,USR-0029,2026-04-01 05:30:00
HIS-001734,OPP-00387,1,2,2026-03-21 17:59:27,USR-0029,2026-04-01 05:30:00
HIS-001735,OPP-00387,2,3,2026-03-27 21:46:26,USR-0029,2026-04-01 05:30:00
HIS-001736,OPP-00388,0,1,2025-12-19 21:43:25,USR-0029,2026-04-01 05:30:00
HIS-001737,OPP-00388,1,2,2025-12-26 16:50:16,USR-0029,2026-04-01 05:30:00
HIS-001738,OPP-00388,2,3,2026-01-02 00:35:53,USR-0029,2026-04-01 05:30:00
HIS-001739,OPP-00388,3,4,2026-01-04 21:11:29,USR-0029,2026-04-01 05:30:00
HIS-001740,OPP-00388,4,6,2026-01-06 23:38:20,USR-0029,2026-01-05 23:38:20
HIS-001741,OPP-00389,0,1,2026-01-01 23:28:39,USR-0023,2026-04-01 05:30:00
HIS-001742,OPP-00389,1,2,2026-01-04 03:16:14,USR-0023,2026-04-01 05:30:00
HIS-001743,OPP-00389,2,3,2026-01-10 13:15:57,USR-0023,2026-04-01 05:30:00
HIS-001744,OPP-00389,3,4,2026-01-12 09:54:13,USR-0023,2026-04-01 05:30:00
HIS-001745,OPP-00389,4,6,2026-01-17 10:52:23,USR-0023,2026-04-01 05:30:00
HIS-001746,OPP-00390,0,1,2026-02-19 21:19:00,USR-0025,2026-04-01 05:30:00
HIS-001747,OPP-00390,1,2,2026-03-03 18:37:05,USR-0025,2026-04-01 05:30:00
HIS-001748,OPP-00390,2,3,2026-03-04 11:31:43,USR-0025,2026-04-01 05:30:00
HIS-001749,OPP-00391,0,1,2026-01-04 22:31:19,USR-0035,2026-04-01 05:30:00
HIS-001750,OPP-00391,1,2,2026-02-01 21:54:49,USR-0035,2026-04-01 05:30:00
HIS-001751,OPP-00391,2,3,2026-02-25 15:19:24,USR-0035,2026-04-01 05:30:00
HIS-001752,OPP-00392,0,1,2025-11-18 00:32:40,USR-0030,2026-04-01 05:30:00
HIS-001753,OPP-00392,1,2,2025-12-18 10:46:39,USR-0030,2026-04-01 05:30:00
HIS-001754,OPP-00392,2,3,2026-01-05 08:04:50,USR-0030,2026-01-04 08:04:50
HIS-001755,OPP-00392,3,4,2026-02-11 13:33:41,USR-0030,2026-04-01 05:30:00
HIS-001756,OPP-00392,4,6,2026-02-21 16:41:17,USR-0030,2026-04-01 05:30:00
HIS-001757,OPP-00393,0,1,2026-03-03 01:20:47,USR-0023,2026-04-01 05:30:00
HIS-001758,OPP-00393,1,2,2026-03-19 20:32:55,USR-0023,2026-04-01 05:30:00
HIS-001759,OPP-00393,2,3,2026-03-24 06:27:45,USR-0023,2026-04-01 05:30:00
HIS-001760,OPP-00393,3,4,2026-03-29 19:22:28,USR-0023,2026-04-01 05:30:00
HIS-001761,OPP-00394,0,1,2025-10-15 13:00:41,USR-0036,2026-04-01 05:30:00
HIS-001762,OPP-00394,1,2,2025-11-09 07:46:53,USR-0036,2026-04-01 05:30:00
HIS-001763,OPP-00394,2,3,2026-01-03 05:23:34,USR-0036,2026-04-01 05:30:00
HIS-001764,OPP-00394,3,4,2026-02-12 09:59:22,USR-0036,2026-04-01 05:30:00
HIS-001765,OPP-00394,4,6,2026-02-18 13:45:21,USR-0036,2026-04-01 05:30:00
HIS-001766,OPP-00395,0,1,2025-09-25 02:06:52,USR-0023,2026-04-01 05:30:00
HIS-001767,OPP-00395,1,2,2025-09-30 02:40:22,USR-0023,2026-04-01 05:30:00
HIS-001768,OPP-00395,2,3,2025-10-04 09:41:24,USR-0023,2026-04-01 05:30:00
HIS-001769,OPP-00395,3,4,2025-10-15 02:48:23,USR-0023,2026-04-01 05:30:00
HIS-001770,OPP-00395,4,5,2025-10-16 07:55:04,USR-0023,2026-04-01 05:30:00
HIS-001771,OPP-00396,0,1,2025-11-22 22:45:12,USR-0023,2026-04-01 05:30:00
HIS-001772,OPP-00396,1,2,2025-12-14 16:22:04,USR-0023,2026-04-01 05:30:00
HIS-001773,OPP-00396,2,3,2025-12-21 18:39:21,USR-0023,2026-04-01 05:30:00
HIS-001774,OPP-00396,3,4,2025-12-22 11:09:18,USR-0023,2025-12-21 11:09:18
HIS-001775,OPP-00396,4,6,2025-12-22 16:43:37,USR-0023,2026-04-01 05:30:00
HIS-001776,OPP-00397,0,1,2026-02-02 23:47:15,USR-0026,2026-04-01 05:30:00
HIS-001777,OPP-00397,1,2,2026-02-05 10:47:10,USR-0026,2026-04-01 05:30:00
HIS-001778,OPP-00397,2,3,2026-02-05 23:38:43,USR-0026,2026-04-01 05:30:00
HIS-001779,OPP-00397,3,4,2026-02-08 07:53:30,USR-0026,2026-04-01 05:30:00
HIS-001780,OPP-00397,4,6,2026-02-20 11:27:33,USR-0026,2026-04-01 05:30:00
HIS-001781,OPP-00398,0,1,2025-09-23 23:41:41,USR-0026,2026-04-01 05:30:00
HIS-001782,OPP-00398,1,2,2025-09-27 05:23:08,USR-0026,2026-04-01 05:30:00
HIS-001783,OPP-00398,2,3,2025-10-02 09:53:17,USR-0026,2026-04-01 05:30:00
HIS-001784,OPP-00398,3,4,2025-10-04 11:39:55,USR-0026,2026-04-01 05:30:00
HIS-001785,OPP-00398,4,6,2025-10-05 13:24:27,USR-0026,2025-10-04 13:24:27
HIS-001786,OPP-00399,0,1,2026-03-03 19:10:43,USR-0025,2026-04-01 05:30:00
HIS-001787,OPP-00399,1,2,2026-03-15 11:52:07,USR-0025,2026-03-14 11:52:07
HIS-001788,OPP-00399,2,3,2026-03-20 05:00:45,USR-0025,2026-04-01 05:30:00
HIS-001789,OPP-00399,3,4,2026-03-30 04:12:42,USR-0025,2026-04-01 05:30:00
HIS-001790,OPP-00400,0,1,2025-11-28 13:57:38,USR-0029,2025-11-27 13:57:38
HIS-001791,OPP-00400,1,2,2025-12-16 09:13:09,USR-0029,2026-04-01 05:30:00
HIS-001792,OPP-00400,2,3,2025-12-17 09:49:53,USR-0029,2026-04-01 05:30:00
HIS-001793,OPP-00400,3,4,2025-12-28 22:48:21,USR-0029,2026-04-01 05:30:00
HIS-001794,OPP-00400,4,5,2026-01-10 04:11:00,USR-0029,2026-04-01 05:30:00
HIS-001795,OPP-00401,0,1,2026-03-18 03:33:14,USR-0034,2026-04-01 05:30:00
HIS-001796,OPP-00402,0,1,2026-02-26 14:31:22,USR-0024,2026-04-01 05:30:00
HIS-001797,OPP-00402,1,2,2026-03-03 01:29:46,USR-0024,2026-04-01 05:30:00
HIS-001798,OPP-00402,2,3,2026-03-08 17:32:31,USR-0024,2026-04-01 05:30:00
HIS-001799,OPP-00402,3,4,2026-03-13 00:14:11,USR-0024,2026-04-01 05:30:00
HIS-001800,OPP-00402,4,6,2026-03-14 07:59:44,USR-0024,2026-04-01 05:30:00
HIS-001801,OPP-00403,0,1,2025-12-15 05:29:53,USR-0034,2026-04-01 05:30:00
HIS-001802,OPP-00403,1,2,2026-01-08 23:48:27,USR-0034,2026-04-01 05:30:00
HIS-001803,OPP-00403,2,3,2026-01-11 22:44:57,USR-0034,2026-04-01 05:30:00
HIS-001804,OPP-00403,3,4,2026-01-18 04:27:55,USR-0034,2026-04-01 05:30:00
HIS-001805,OPP-00403,4,6,2026-02-05 17:26:36,USR-0034,2026-04-01 05:30:00
HIS-001806,OPP-00404,0,1,2025-09-11 02:14:23,USR-0023,2026-04-01 05:30:00
HIS-001807,OPP-00404,1,2,2025-09-21 14:58:15,USR-0023,2026-04-01 05:30:00
HIS-001808,OPP-00404,2,3,2025-10-01 22:07:11,USR-0023,2026-04-01 05:30:00
HIS-001809,OPP-00404,3,4,2025-10-02 17:27:19,USR-0023,2026-04-01 05:30:00
HIS-001810,OPP-00404,4,6,2025-10-03 23:08:53,USR-0023,2026-04-01 05:30:00
HIS-001811,OPP-00405,0,1,2025-11-19 14:58:36,USR-0030,2026-04-01 05:30:00
HIS-001812,OPP-00405,1,2,2025-11-29 20:14:31,USR-0030,2026-04-01 05:30:00
HIS-001813,OPP-00405,2,3,2025-12-06 03:09:26,USR-0030,2026-04-01 05:30:00
HIS-001814,OPP-00405,3,4,2025-12-16 18:34:02,USR-0030,2026-04-01 05:30:00
HIS-001815,OPP-00405,4,6,2025-12-27 12:20:52,USR-0030,2026-04-01 05:30:00
HIS-001816,OPP-00406,0,1,2026-02-04 11:13:54,USR-0029,2026-04-01 05:30:00
HIS-001817,OPP-00406,1,2,2026-02-11 09:01:27,USR-0029,2026-04-01 05:30:00
HIS-001818,OPP-00406,2,3,2026-02-15 13:07:31,USR-0029,2026-04-01 05:30:00
HIS-001819,OPP-00406,3,4,2026-02-19 07:48:04,USR-0029,2026-04-01 05:30:00
HIS-001820,OPP-00406,4,5,2026-02-19 08:43:03,USR-0029,2026-02-18 08:43:03
HIS-001821,OPP-00407,0,1,2025-12-28 21:46:40,USR-0034,2026-04-01 05:30:00
HIS-001822,OPP-00407,1,2,2026-01-11 06:23:37,USR-0034,2026-04-01 05:30:00
HIS-001823,OPP-00407,2,3,2026-01-13 21:12:36,USR-0034,2026-04-01 05:30:00
HIS-001824,OPP-00407,3,4,2026-01-13 21:59:42,USR-0034,2026-04-01 05:30:00
HIS-001825,OPP-00407,4,6,2026-02-22 01:34:54,USR-0034,2026-04-01 05:30:00
HIS-001826,OPP-00408,0,1,2025-10-10 20:36:33,USR-0029,2026-04-01 05:30:00
HIS-001827,OPP-00408,1,2,2025-10-17 10:04:12,USR-0029,2026-04-01 05:30:00
HIS-001828,OPP-00408,2,3,2025-10-24 00:46:35,USR-0029,2026-04-01 05:30:00
HIS-001829,OPP-00408,3,4,2025-10-24 20:48:05,USR-0029,2026-04-01 05:30:00
HIS-001830,OPP-00408,4,6,2025-11-04 07:12:09,USR-0029,2026-04-01 05:30:00
HIS-001831,OPP-00409,0,1,2026-01-26 22:48:48,USR-0026,2026-04-01 05:30:00
HIS-001832,OPP-00409,1,2,2026-02-12 01:15:00,USR-0026,2026-04-01 05:30:00
HIS-001833,OPP-00409,2,3,2026-03-06 22:15:42,USR-0026,2026-04-01 05:30:00
HIS-001834,OPP-00409,3,4,2026-03-13 12:45:31,USR-0026,2026-04-01 05:30:00
HIS-001835,OPP-00409,4,6,2026-03-14 16:09:38,USR-0026,2026-04-01 05:30:00
HIS-001836,OPP-00410,0,1,2026-03-16 09:51:16,USR-0026,2026-03-15 09:51:16
HIS-001837,OPP-00410,1,2,2026-03-16 20:14:17,USR-0026,2026-04-01 05:30:00
HIS-001838,OPP-00410,2,3,2026-03-26 16:57:22,USR-0026,2026-04-01 05:30:00
HIS-001839,OPP-00411,0,1,2026-03-21 12:25:23,USR-0028,2026-04-01 05:30:00
HIS-001840,OPP-00411,1,2,2026-03-24 11:10:35,USR-0028,2026-04-01 05:30:00
HIS-001841,OPP-00411,2,3,2026-03-26 17:25:15,USR-0028,2026-04-01 05:30:00
HIS-001842,OPP-00412,0,1,2025-12-19 02:00:01,USR-0032,2026-04-01 05:30:00
HIS-001843,OPP-00412,1,2,2026-01-18 17:55:06,USR-0032,2026-04-01 05:30:00
HIS-001844,OPP-00412,2,3,2026-01-22 10:40:37,USR-0032,2026-04-01 05:30:00
HIS-001845,OPP-00412,3,4,2026-02-01 18:45:12,USR-0032,2026-04-01 05:30:00
HIS-001846,OPP-00412,4,5,2026-02-07 02:41:19,USR-0032,2026-04-01 05:30:00
HIS-001847,OPP-00413,0,1,2026-01-13 10:04:17,USR-0029,2026-01-12 10:04:17
HIS-001848,OPP-00413,1,2,2026-01-20 01:25:54,USR-0029,2026-04-01 05:30:00
HIS-001849,OPP-00413,2,3,2026-02-09 19:14:04,USR-0029,2026-04-01 05:30:00
HIS-001850,OPP-00413,3,4,2026-02-12 22:40:07,USR-0029,2026-04-01 05:30:00
HIS-001851,OPP-00413,4,6,2026-02-14 05:28:46,USR-0029,2026-04-01 05:30:00
HIS-001852,OPP-00414,0,1,2025-10-30 08:01:09,USR-0029,2026-04-01 05:30:00
HIS-001853,OPP-00414,1,2,2025-11-06 22:42:55,USR-0029,2026-04-01 05:30:00
HIS-001854,OPP-00414,2,3,2025-11-08 16:01:21,USR-0029,2026-04-01 05:30:00
HIS-001855,OPP-00414,3,4,2025-11-16 02:00:03,USR-0029,2025-11-15 02:00:03
HIS-001856,OPP-00414,4,6,2025-11-24 03:20:59,USR-0029,2026-04-01 05:30:00
HIS-001857,OPP-00415,0,1,2026-02-07 21:22:06,USR-0032,2026-04-01 05:30:00
HIS-001858,OPP-00415,1,2,2026-03-05 18:29:02,USR-0032,2026-04-01 05:30:00
HIS-001859,OPP-00415,2,3,2026-03-16 15:39:10,USR-0032,2026-04-01 05:30:00
HIS-001860,OPP-00415,3,4,2026-03-17 14:32:05,USR-0032,2026-04-01 05:30:00
HIS-001861,OPP-00415,4,6,2026-03-30 23:06:08,USR-0032,2026-04-01 05:30:00
HIS-001862,OPP-00416,0,1,2025-10-07 17:09:19,USR-0033,2026-04-01 05:30:00
HIS-001863,OPP-00416,1,2,2025-11-18 21:52:08,USR-0033,2026-04-01 05:30:00
HIS-001864,OPP-00416,2,3,2025-12-18 02:36:47,USR-0033,2026-04-01 05:30:00
HIS-001865,OPP-00416,3,4,2025-12-19 00:28:02,USR-0033,2026-04-01 05:30:00
HIS-001866,OPP-00416,4,6,2025-12-19 11:37:56,USR-0033,2026-04-01 05:30:00
HIS-001867,OPP-00417,0,1,2026-01-17 23:59:43,USR-0030,2026-04-01 05:30:00
HIS-001868,OPP-00417,1,2,2026-01-25 21:20:21,USR-0030,2026-04-01 05:30:00
HIS-001869,OPP-00417,2,3,2026-01-26 12:20:47,USR-0030,2026-04-01 05:30:00
HIS-001870,OPP-00417,3,4,2026-03-03 04:39:25,USR-0030,2026-04-01 05:30:00
HIS-001871,OPP-00417,4,6,2026-03-06 15:54:19,USR-0030,2026-04-01 05:30:00
HIS-001872,OPP-00418,0,1,2026-02-04 04:37:25,USR-0029,2026-02-03 04:37:25
HIS-001873,OPP-00418,1,2,2026-02-16 11:41:58,USR-0029,2026-04-01 05:30:00
HIS-001874,OPP-00418,2,3,2026-02-28 11:27:55,USR-0029,2026-04-01 05:30:00
HIS-001875,OPP-00418,3,4,2026-03-03 00:25:00,USR-0029,2026-04-01 05:30:00
HIS-001876,OPP-00418,4,5,2026-03-03 15:35:41,USR-0029,2026-04-01 05:30:00
HIS-001877,OPP-00419,0,1,2025-12-04 14:08:56,USR-0028,2025-12-03 14:08:56
HIS-001878,OPP-00419,1,2,2025-12-17 00:27:45,USR-0028,2026-04-01 05:30:00
HIS-001879,OPP-00419,2,3,2025-12-22 23:02:54,USR-0028,2026-04-01 05:30:00
HIS-001880,OPP-00419,3,4,2025-12-23 04:26:17,USR-0028,2026-04-01 05:30:00
HIS-001881,OPP-00419,4,6,2026-01-02 10:16:23,USR-0028,2026-04-01 05:30:00
HIS-001882,OPP-00420,0,1,2025-12-16 04:42:06,USR-0036,2026-04-01 05:30:00
HIS-001883,OPP-00420,1,2,2026-01-29 14:58:00,USR-0036,2026-04-01 05:30:00
HIS-001884,OPP-00420,2,3,2026-02-13 17:52:22,USR-0036,2026-04-01 05:30:00
HIS-001885,OPP-00420,3,4,2026-02-13 21:33:06,USR-0036,2026-04-01 05:30:00
HIS-001886,OPP-00420,4,6,2026-03-16 10:16:35,USR-0036,2026-04-01 05:30:00
HIS-001887,OPP-00421,0,1,2025-09-20 06:00:05,USR-0028,2026-04-01 05:30:00
HIS-001888,OPP-00421,1,2,2025-10-09 03:54:37,USR-0028,2026-04-01 05:30:00
HIS-001889,OPP-00421,2,3,2025-10-10 13:59:33,USR-0028,2026-04-01 05:30:00
HIS-001890,OPP-00421,3,4,2025-10-20 16:37:24,USR-0028,2026-04-01 05:30:00
HIS-001891,OPP-00421,4,5,2025-10-30 03:56:04,USR-0028,2026-04-01 05:30:00
HIS-001892,OPP-00422,0,1,2025-11-06 09:53:17,USR-0030,2026-04-01 05:30:00
HIS-001893,OPP-00422,1,2,2025-12-26 06:52:49,USR-0030,2026-04-01 05:30:00
HIS-001894,OPP-00422,2,3,2026-01-04 16:54:27,USR-0030,2026-04-01 05:30:00
HIS-001895,OPP-00422,3,4,2026-01-11 14:47:24,USR-0030,2026-04-01 05:30:00
HIS-001896,OPP-00422,4,5,2026-01-13 18:51:03,USR-0030,2026-04-01 05:30:00
HIS-001897,OPP-00423,0,1,2026-01-03 23:44:01,USR-0025,2026-04-01 05:30:00
HIS-001898,OPP-00423,1,2,2026-02-04 05:07:57,USR-0025,2026-04-01 05:30:00
HIS-001899,OPP-00423,2,3,2026-03-01 04:00:14,USR-0025,2026-04-01 05:30:00
HIS-001900,OPP-00423,3,4,2026-03-10 20:07:03,USR-0025,2026-04-01 05:30:00
HIS-001901,OPP-00423,4,5,2026-03-12 23:46:54,USR-0025,2026-04-01 05:30:00
HIS-001902,OPP-00424,0,1,2025-11-22 00:28:12,USR-0025,2026-04-01 05:30:00
HIS-001903,OPP-00424,1,2,2026-01-08 19:56:43,USR-0025,2026-04-01 05:30:00
HIS-001904,OPP-00424,2,3,2026-01-11 15:45:08,USR-0025,2026-04-01 05:30:00
HIS-001905,OPP-00424,3,4,2026-01-11 23:00:07,USR-0025,2026-04-01 05:30:00
HIS-001906,OPP-00424,4,5,2026-01-12 12:23:22,USR-0025,2026-04-01 05:30:00
HIS-001907,OPP-00425,0,1,2025-11-08 00:45:54,USR-0023,2026-04-01 05:30:00
HIS-001908,OPP-00425,1,2,2025-11-21 05:43:24,USR-0023,2026-04-01 05:30:00
HIS-001909,OPP-00425,2,3,2025-11-21 11:24:07,USR-0023,2026-04-01 05:30:00
HIS-001910,OPP-00425,3,4,2025-11-22 08:41:49,USR-0023,2026-04-01 05:30:00
HIS-001911,OPP-00425,4,6,2025-11-24 08:51:12,USR-0023,2026-04-01 05:30:00
HIS-001912,OPP-00426,0,1,2026-03-02 18:43:13,USR-0024,2026-04-01 05:30:00
HIS-001913,OPP-00426,1,2,2026-03-08 00:32:27,USR-0024,2026-04-01 05:30:00
HIS-001914,OPP-00426,2,3,2026-03-10 21:06:27,USR-0024,2026-04-01 05:30:00
HIS-001915,OPP-00426,3,4,2026-03-13 07:29:02,USR-0024,2026-04-01 05:30:00
HIS-001916,OPP-00426,4,6,2026-03-24 08:50:40,USR-0024,2026-04-01 05:30:00
HIS-001917,OPP-00427,0,1,2025-12-10 03:11:08,USR-0035,2026-04-01 05:30:00
HIS-001918,OPP-00427,1,2,2026-03-08 17:38:59,USR-0035,2026-04-01 05:30:00
HIS-001919,OPP-00428,0,1,2025-12-08 08:19:07,USR-0028,2026-04-01 05:30:00
HIS-001920,OPP-00428,1,2,2025-12-28 20:01:39,USR-0028,2026-04-01 05:30:00
HIS-001921,OPP-00428,2,3,2025-12-31 21:46:35,USR-0028,2026-04-01 05:30:00
HIS-001922,OPP-00428,3,4,2026-01-02 19:49:31,USR-0028,2026-04-01 05:30:00
HIS-001923,OPP-00428,4,6,2026-01-06 03:40:23,USR-0028,2026-04-01 05:30:00
HIS-001924,OPP-00429,0,1,2026-01-13 19:03:48,USR-0032,2026-04-01 05:30:00
HIS-001925,OPP-00429,1,2,2026-01-17 18:18:23,USR-0032,2026-04-01 05:30:00
HIS-001926,OPP-00429,2,3,2026-02-09 14:23:55,USR-0032,2026-04-01 05:30:00
HIS-001927,OPP-00429,3,4,2026-02-09 21:59:01,USR-0032,2026-04-01 05:30:00
HIS-001928,OPP-00429,4,6,2026-02-10 12:36:33,USR-0032,2026-04-01 05:30:00
HIS-001929,OPP-00430,0,1,2026-03-20 00:26:30,USR-0028,2026-04-01 05:30:00
HIS-001930,OPP-00430,1,2,2026-03-23 18:37:34,USR-0028,2026-04-01 05:30:00
HIS-001931,OPP-00430,2,3,2026-03-30 08:04:27,USR-0028,2026-04-01 05:30:00
HIS-001932,OPP-00431,0,1,2025-12-22 02:40:11,USR-0024,2026-04-01 05:30:00
HIS-001933,OPP-00431,1,2,2026-01-10 22:43:28,USR-0024,2026-04-01 05:30:00
HIS-001934,OPP-00431,2,3,2026-01-13 01:19:16,USR-0024,2026-04-01 05:30:00
HIS-001935,OPP-00431,3,4,2026-01-13 04:55:40,USR-0024,2026-04-01 05:30:00
HIS-001936,OPP-00431,4,6,2026-01-19 14:36:13,USR-0024,2026-04-01 05:30:00
HIS-001937,OPP-00432,0,1,2026-02-21 04:05:05,USR-0034,2026-04-01 05:30:00
HIS-001938,OPP-00432,1,2,2026-03-17 03:55:32,USR-0034,2026-04-01 05:30:00
HIS-001939,OPP-00433,0,1,2025-09-28 10:40:54,USR-0033,2026-04-01 05:30:00
HIS-001940,OPP-00433,1,2,2025-10-24 12:56:29,USR-0033,2026-04-01 05:30:00
HIS-001941,OPP-00433,2,3,2025-11-01 21:35:44,USR-0033,2026-04-01 05:30:00
HIS-001942,OPP-00433,3,4,2025-11-19 10:32:23,USR-0033,2026-04-01 05:30:00
HIS-001943,OPP-00433,4,5,2025-12-07 23:52:29,USR-0033,2025-12-06 23:52:29
HIS-001944,OPP-00434,0,1,2025-11-03 13:03:31,USR-0028,2026-04-01 05:30:00
HIS-001945,OPP-00434,1,2,2025-11-05 09:42:12,USR-0028,2026-04-01 05:30:00
HIS-001946,OPP-00434,2,3,2025-11-20 15:26:50,USR-0028,2026-04-01 05:30:00
HIS-001947,OPP-00434,3,4,2025-11-25 00:01:41,USR-0028,2026-04-01 05:30:00
HIS-001948,OPP-00434,4,6,2025-11-25 10:20:58,USR-0028,2026-04-01 05:30:00
HIS-001949,OPP-00435,0,1,2026-03-18 23:09:54,USR-0025,2026-04-01 05:30:00
HIS-001950,OPP-00435,1,2,2026-03-27 07:12:30,USR-0025,2026-04-01 05:30:00
HIS-001951,OPP-00436,0,1,2026-02-05 17:09:00,USR-0025,2026-04-01 05:30:00
HIS-001952,OPP-00436,1,2,2026-02-07 19:56:57,USR-0025,2026-04-01 05:30:00
HIS-001953,OPP-00436,2,3,2026-02-08 17:41:38,USR-0025,2026-04-01 05:30:00
HIS-001954,OPP-00436,3,4,2026-02-18 03:52:42,USR-0025,2026-04-01 05:30:00
HIS-001955,OPP-00436,4,6,2026-02-20 02:46:48,USR-0025,2026-04-01 05:30:00
HIS-001956,OPP-00437,0,1,2026-01-11 15:08:29,USR-0034,2026-04-01 05:30:00
HIS-001957,OPP-00437,1,2,2026-02-07 09:23:28,USR-0034,2026-04-01 05:30:00
HIS-001958,OPP-00437,2,3,2026-03-12 14:08:04,USR-0034,2026-04-01 05:30:00
HIS-001959,OPP-00437,3,4,2026-03-24 10:29:33,USR-0034,2026-04-01 05:30:00
HIS-001960,OPP-00438,0,1,2026-02-09 04:16:27,USR-0025,2026-04-01 05:30:00
HIS-001961,OPP-00438,1,2,2026-02-10 16:18:59,USR-0025,2026-04-01 05:30:00
HIS-001962,OPP-00438,2,3,2026-02-17 12:46:45,USR-0025,2026-04-01 05:30:00
HIS-001963,OPP-00438,3,4,2026-02-21 13:54:04,USR-0025,2026-04-01 05:30:00
HIS-001964,OPP-00438,4,6,2026-02-23 22:19:05,USR-0025,2026-04-01 05:30:00
HIS-001965,OPP-00439,0,1,2026-02-05 07:22:17,USR-0034,2026-04-01 05:30:00
HIS-001966,OPP-00439,1,2,2026-02-17 05:16:23,USR-0034,2026-04-01 05:30:00
HIS-001967,OPP-00439,2,3,2026-02-23 13:22:41,USR-0034,2026-04-01 05:30:00
HIS-001968,OPP-00439,3,4,2026-03-04 18:20:44,USR-0034,2026-04-01 05:30:00
HIS-001969,OPP-00440,0,1,2025-10-04 12:06:19,USR-0023,2026-04-01 05:30:00
HIS-001970,OPP-00440,1,2,2025-10-14 01:01:12,USR-0023,2026-04-01 05:30:00
HIS-001971,OPP-00440,2,3,2025-10-14 10:25:30,USR-0023,2026-04-01 05:30:00
HIS-001972,OPP-00440,3,4,2025-10-14 18:54:42,USR-0023,2026-04-01 05:30:00
HIS-001973,OPP-00440,4,6,2025-10-21 05:58:36,USR-0023,2026-04-01 05:30:00
HIS-001974,OPP-00441,0,1,2026-01-12 07:14:23,USR-0036,2026-01-11 07:14:23
